Recipe ID;Category;Directions
1058;Home  >  Recipes  >  Main Dish  >  Seafood  >  Shrimp;Bring a large pot of lightly salted water to a boil. Add linguine, and cook for 9 to 13 minutes or until al dente, drain.<br>Heat oil in a large saucepan over medium heat, and saute garlic about 1 minute. Mix in chicken broth, wine, lemon juice, lemon zest, salt, and pepper. Reduce heat, and simmer until liquid is reduced by about 1/2.<br>Mix shrimp, butter, parsley, and basil into the saucepan. Cook 2 to 3 minutes, until shrimp is opaque. Stir in the cooked linguine, and continue cooking 2 minutes, until well coated.<br>
2812;Home  >  Recipes  >  Main Dish;Place the carrots, potatoes, and onion into the bottom of a slow cooker, pour in the water, and place the brisket on top of the vegetables. Pour the beer over the brisket. Sprinkle on the spices from the packet, cover, and set the cooker on High.<br>Cook the brisket for about 8 hours. An hour before serving, stir in the cabbage and cook for 1 more hour.<br>
929;Home  >  Recipes  >  Meat and Poultry  >  Chicken  >  Chicken Breasts  >  Mexican-Style;Place the salsa, taco seasoning, lime juice, and cilantro into a slow cooker, and stir to combine. Add the chicken breasts, and stir to coat with the salsa mixture. Cover the cooker, set to High, and cook until the chicken is very tender, about 4 hours. If desired, set cooker to Low and cook 6 to 8 hours. Shred chicken with 2 forks to serve.<br>
1769;Home  >  Recipes  >  Main Dish  >  Seafood  >  Halibut;Preheat oven to 350 degrees F (175 degrees C). Lightly grease a baking sheet.<br>In a small bowl, mix together mayonnaise, mustard, horseradish, and lemon juice. Stir in 1/4 cup bread crumbs and 1 tablespoon Parmesan cheese. Arrange fish fillets on the prepared baking sheet. Spread bread crumb mixture evenly over fish.<br>In a small bowl, mix together melted margarine, 1/4 cup bread crumbs, and 1 tablespoon Parmesan cheese. Sprinkle over the coated halibut.<br>Bake for 15 to 18 minutes, or until fish flakes easily with a fork.<br>
2808;Home  >  Recipes  >  Main Dish;Place the roast in a slow cooker, and season with salt. Place chile peppers and garlic on top of roast. Pour in the chipotle sauce and 1/2 cup water.<br>Cover, and cook 7 hours on Low.<br>In a pot, bring remaining 2 3/4 cups water and rice to a boil. Mix in the lime juice and cilantro. Reduce heat to low, cover, and simmer 20 minutes.<br>Remove roast from the slow cooker, and use two forks to shred. Return pork to the slow cooker, and allow to sit 15 minutes to absorb some of the liquid. Serve over the cooked rice.<br>
958;Home  >  Recipes  >  Main Dish  >  Seafood;Preheat the oven to 350 degrees F (175 degrees C). Lightly grease a 9x13 inch baking dish.<br>Season the tilapia fillets with salt, pepper and Cajun seasoning on both sides. Arrange the seasoned fillets in a single layer in the baking dish. Place a layer of lemon slices over the fish fillets. I usually use about 2 slices on each piece so that it covers most of the surface of the fish.<br>Bake uncovered for 15 to 20 minutes in the preheated oven, or until fish flakes easily with a fork.<br>While the fish is baking, mix together the mayonnaise, sour cream, garlic powder, lemon juice and dill in a small bowl. Serve with tilapia.<br>
1455;Home  >  Recipes  >  Main Dish  >  Beef  >  Beef Stroganoff;Bring a large pot of water to a boil. Cook egg noodles in boiling water until done, about 8 minutes. Drain.<br>Meanwhile, prepare the sauce. In a large skillet, cook mushrooms and onions in 2 tablespoons of butter over medium heat until soft, remove from pan.<br>Using the same pan, melt remaining butter. Cook ground beef in melted butter until browned. Mix in flour. Stir in beef broth, and cook until slightly thickened. Add mushroom and onion mixture, stir in sour cream. Season to taste with salt and pepper. Continue cooking until sauce is hot, but not boiling. Serve sauce over egg noodles.<br>
1658;Home  >  Recipes  >  Main Dish  >  Pasta;Bring a large pot of lightly salted water to a boil. Add pasta and cook for 8 to 10 minutes or until al dente, drain.<br>In a large skillet, brown beef over medium heat. Add onions, saute until tender. Drain off fat and add spaghetti sauce, simmer for about 15 minutes.<br>Preheat oven to 350 degrees F (175 degrees C).<br>In a lightly greased 2 quart baking dish, place about half of the pasta, top with a layer of provolone and mozzarella cheese slices. Spread on a layer of half the spaghetti sauce mixture and sour cream.<br>Cover with remaining pasta, cheese and sauce, sprinkle a layer of Parmesan cheese and fresh basil.<br>Bake in preheated oven for about 30 minutes or until cheese and sauce are bubbly, serve.<br>
49;Home  >  Recipes  >  Main Dish;In a small bowl, combine bread crumbs, 2 tablespoons Parmesan cheese, 1 teaspoon oregano, salt, and black pepper.<br>Slice tofu into 1/4 inch thick slices, and place in bowl of cold water. One at a time, press tofu slices into crumb mixture, turning to coat all sides.<br>Heat oil in a medium skillet over medium heat. Cook tofu slices until crisp on one side. Drizzle with a bit more olive oil, turn, and brown on the other side.<br>Combine tomato sauce, basil, garlic, and remaining oregano. Place a thin layer of sauce in an 8 inch square baking pan. Arrange tofu slices in the pan. Spoon remaining sauce over tofu. Top with shredded mozzarella and remaining 3 tablespoons Parmesan.<br>Bake at 400 degrees F (205 degrees C) for 20 minutes.<br>
1099;Home  >  Recipes  >  Main Dish  >  Seafood  >  Shrimp;In a medium skillet over medium heat, heat 2 tablespoons olive oil. Cook shrimp, garlic and white wine for 5 minutes, or until shrimp is pink. Remove shrimp with slotted spoon and set aside.<br>Bring a large pot of lightly salted water to a boil. Add pasta and cook for 8 to 10 minutes or until al dente, drain.<br>While pasta is cooking, cook tomatoes with remaining 1 tablespoon oil, oregano and basil over medium heat in wine mixture until tender, 10 minutes.<br>Toss hot pasta with shrimp, tomato sauce and feta. Feta will melt slightly. Serve.<br>
4445;Home  >  Recipes  >  Main Dish  >  Sandwiches;Spread 1 teaspoon of margarine onto one side of each slice of bread. Put the margarine sides together. This is to keep from getting margarine on your hands when spreading peanut butter. Spread peanut butter over one slice of bread, and sprinkle chocolate chips onto the peanut butter. Remove the other slice of bread from the back of the peanut butter slice, and place margarine side out over the peanut butter and chocolate chips.<br>Place a skillet over medium heat. Fry sandwich until golden brown on each side, 2 to 3 minutes. Cool slightly before cutting in half.<br>
1567;Home  >  Recipes  >  Main Dish  >  Casseroles;In a small bowl, combine the flour, salt and ground black pepper. Coat the beef cubes with this mixture.<br>Melt the butter or margarine in a large skillet over medium high heat. Add the meat and brown well on all sides. Pour this into a 2 quart casserole dish.<br>Return the skillet to the heat and add the onion, carrots and garlic to it. Saute for 5 to 10 minutes, or until onion is tender. add the wine, bay leaf, parsley, thyme, and liquid from the mushrooms. Pour over meat.<br>Bake, covered, at 350 degrees F (175 degrees C) for 2 1/2 hours. Remove cover, add canned onions and mushroom crowns, and bake for 30 more minutes.<br>
1538;Home  >  Recipes  >  Main Dish  >  Pasta;Bring a large pot of lightly salted water to a boil. Add pasta and cook for 8 to 10 minutes or until al dente, drain.<br>Meanwhile, melt butter or margarine in a large skillet over medium heat. Add pancetta, and saute until lightly browned. Add vodka and stir until it is reduced by half, about 4 to 5 minutes. Stir in tomato sauce and cream. Simmer uncovered for 10 to 12 minutes. Stir every few minutes.<br>Stir in pasta, and heat through. Serve with Parmesan cheese.<br>
646;Home  >  Recipes  >  Main Dish  >  Steaks and Chops;Preheat oven to 325 degrees F (160 degrees C).<br>In a small bowl, beat together the eggs and milk. In a separate small bowl, mix the bread crumbs, Parmesan cheese, and parsley.<br>Heat the olive oil in a large, oven-proof skillet over medium heat. Stir in the garlic, and cook until lightly browned. Remove garlic, reserving for other uses.<br>Dip each pork chop into the egg mixture, then into the bread crumb mixture, coating evenly. Place coated pork chops in the skillet, and brown abut 5 minutes on each side.<br>Place the skillet and pork chops in the preheated oven, and cook 25 minutes, or to an internal temperature of 145 degrees F (63 degrees C).<br>
807;Home  >  Recipes  >  Main Dish  >  Steaks and Chops;Preheat an outdoor grill for high heat.<br>In a small saucepan, melt butter over medium-low heat with garlic powder and minced garlic. Set aside.<br>Sprinkle both sides of each steak with salt and pepper.<br>Grill steaks 4 to 5 minutes per side, or to desired doneness. When done, transfer to warmed plates. Brush tops liberally with garlic butter, and allow to rest for 2 to 3 minutes before serving.<br>
1157;Home  >  Recipes  >  Meat and Poultry  >  Chicken  >  Chicken Breasts  >  Skillet;Heat oil in a large skillet over medium high heat. Cook garlic in oil until tender. Place chicken in the skillet, and cook about 10 minutes on each side, until no longer pink and juices run clear.<br>Drain oil from skillet. Sprinkle chicken with paprika and 1 cup brown sugar. Pour red wine around chicken. Cover, and simmer about 15 to 20 minutes, lightly baste chicken with wine sauce while cooking. Season to taste with salt and pepper.<br>
2106;Home  >  Recipes  >  Main Dish;In a large skillet, brown beef over medium heat until no longer pink, drain. Add cream cheese, salt and chili powder, mix and simmer for 5 minutes.<br>Meanwhile, bring a large pot of lightly salted water to a boil. Add pasta and cook for 8 to 10 minutes or until al dente, drain. Toss cooked shells in butter.<br>Preheat oven to 350 degrees F (175 degrees C).<br>Fill shells with beef mixture and arrange in a 9x13 inch baking dish, pour taco sauce over shells. Cover with foil and bake in preheated oven for 15 minutes.<br>Remove dish from oven and top with Cheddar cheese, Monterey Jack cheese and tortilla chips, return dish to oven to cook for 15 minutes more.<br>Top with sour cream and onions, serve.<br>
2507;Home  >  Recipes  >  Main Dish  >  Stuffed Main Dishes  >  Stuffed Bell Peppers;Preheat oven to 350 degrees F (175 degrees C).<br>Place the rice and water in a saucepan, and bring to a boil. Reduce heat, cover, and cook 20 minutes. In a skillet over medium heat, cook the beef until evenly browned.<br>Remove and discard the tops, seeds, and membranes of the bell peppers. Arrange peppers in a baking dish with the hollowed sides facing upward. (Slice the bottoms of the peppers if necessary so that they will stand upright.)<br>In a bowl, mix the browned beef, cooked rice, 1 can tomato sauce, Worcestershire sauce, garlic powder, onion powder, salt, and pepper. Spoon an equal amount of the mixture into each hollowed pepper. Mix the remaining tomato sauce and Italian seasoning in a bowl, and pour over the stuffed peppers.<br>Bake 1 hour in the preheated oven, basting with sauce every 15 minutes, until the peppers are tender.<br>
4095;Home  >  Recipes  >  Main Dish  >  Chicken  >  Chicken Marsala;In a medium bowl, stir together the flour, garlic salt, pepper, and oregano. Dredge chicken in the mixture to lightly coat.<br>Heat olive oil and butter in a large skillet over medium heat. Fry the chicken in the skillet for 2 minutes, or until lightly browned on one side. Turn chicken over, and add mushrooms. Cook about 2 minutes, until other side of chicken is lightly browned. Stir mushrooms so that they cook evenly.<br>Pour Marsala wine over the chicken. Cover skillet, and reduce heat to low, simmer for 10 minutes, or until chicken is no longer pink and juices run clear.<br>
